zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name,revenue_per_employee,distance_km,distance_squared,Revenue_Norm,Employment_Norm,Distance_Norm,Corporate_Score,threshold_90,payroll_per_employee,PayrollPerEmp_Norm,centroid_lat,centroid_lon,Travel_Time_Min,RevPerEmp_Norm,PowerShare_Norm,Time_Norm,Time_Squared
60610,chicago,1519,21057,1320878,7110.0,3027.0,0.4257383966244725,8964,4958.031,3083.616,42.57016669041174,63.36453694446968,Chicago,235457.61504487818,23.80706215808848,566.7762085990886,0.09503248844862826,0.1175961350498478,0.9706122767612956,0.09840567569837375,0.09375874021779589,62728.68879707461,0.0502781209273686,41.90452930807193,-87.63513672818429,51.95,0.4257016669041175,0.42570166690411737,0.1153346472217768,0.013302080849771707
60611,chicago,2854,80654,6915381,13817.0,5426.0,0.3927046392125642,31673,18487.567,10895.512,39.27021598432812,60.14067391103855,Chicago,229220.70821038014,25.82833947016632,667.1031197861514,0.3543745275902621,0.4504565891256388,0.9654054500668244,0.20577825813281697,0.09375874021779589,85741.3271505443,0.0719936528591607,41.894026279087726,-87.61424860283635,55.61666666666667,0.3927021598432812,0.39270215984328116,0.12347504580656694,0.015246086936933806
60612,chicago,1039,37560,3032471,4581.0,1291.0,0.281816197336826,10585,7822.365,3641.24,28.18157614483493,47.79705844407173,Chicago,208263.17891373803,35.06199388291401,1229.3434150454991,0.14993771360510907,0.2097684939540339,0.9362259632927784,0.1160656674266045,0.09375874021779589,80736.71458998935,0.0672711250813497,41.88051110904008,-87.68786739172977,50.25,0.28181576144834947,0.2818157614483493,0.11156046242337408,0.012445736776117062
60614,chicago,2164,26659,1280034,10369.0,3788.0,0.3653197029607484,9739,5972.816,3350.216,36.5317528789527,57.3205081852808,Chicago,224045.0129412206,22.278209930017333,496.3186376859229,0.11448447935137192,0.14888435868077857,0.9742689263752188,0.10563749670363742,0.09375874021779589,48015.0793353089,0.0363938434624721,41.922227421767786,-87.64713910823862,51.21666666666667,0.3653175287895271,0.365317528789527,0.11370656750481876,0.012929183493727906
60637,chicago,462,30412,2211556,1994.0,495.0,0.2482447342026078,7549,6140.621,2596.856,24.82243851111404,43.5165360036893,Chicago,201914.40878600552,47.062048531431735,2214.836411974836,0.11770106348834174,0.16984556954955457,0.8850802519087343,0.10856722461904608,0.09375874021779589,72719.8474286466,0.0597061283103982,41.781526892821056,-87.60341016672885,62.983333333333334,0.2482243851111404,0.2482243851111404,0.13982984659964534,0.019552386000080347
60638,chicago,1229,32696,2009949,5573.0,880.0,0.1579041808720617,5162,6043.498,1775.728,15.787863958894055,30.4322193774424,Chicago,184839.06288230975,27.503624651468268,756.449368968853,0.11583935316305392,0.1826021391270351,0.9607685044079676,0.09576368026903864,0.09375874021779589,61473.85001223391,0.0490940110794271,41.78176258079706,-87.77057937153663,59.06666666666667,0.1578786395889406,0.15787863958894055,0.1311344208386195,0.017196236328680167
60523,chicago,1447,33346,3306702,6729.0,3379.0,0.5021548521325606,16744,8333.246,5759.936,50.21291909074551,70.17854790616354,Chicago,249902.417081509,32.82123189406971,1077.2332630442988,0.1597305786596621,0.18623251137982072,0.9441202679271872,0.1250872445509741,0.09375874021779589,99163.37791639176,0.0846591702813275,41.83711401351715,-87.95405189048446,43.38333333333333,0.502129190907455,0.5021291909074551,0.09631571598276707,0.009276717145273053
60525,chicago,1380,36302,1638468,6271.0,1674.0,0.2669430712804975,9690,7458.22,3333.36,26.69274420142141,45.934744626386575,Chicago,205449.28654068647,52.98050569357631,2806.933983547072,0.1429575698039299,0.20274232734787345,0.8543512141568826,0.11215538518300544,0.09375874021779589,45134.372761831306,0.0336755077974507,41.78370494638831,-87.86781743561073,50.516666666666666,0.26692744201421426,0.2669274420142141,0.11215249141135882,0.012578181329774913
60532,chicago,1144,24219,2118654,5182.0,2299.0,0.4436510999614048,10744,5784.561,3695.936,44.36186465171972,65.04025667413282,Chicago,238843.92419175027,40.56698612622325,1645.6803633651896,0.11087589768392905,0.13525649976262952,0.9146186566314208,0.104756652416616,0.09375874021779589,87479.00408769974,0.0736333857066657,41.79153910231189,-88.08574948746818,48.31666666666667,0.44361864651719723,0.4436186465171972,0.10726825226048474,0.011506477943018989
60540,chicago,1722,25736,1395778,8048.0,2847.0,0.3537524850894632,9104,5709.736,3131.776,35.374572583152,56.08674223755544,Chicago,221857.94218215728,30.577135353811613,934.961206445316,0.10944160843123238,0.143729230081823,0.9515039891382956,0.10492767547573896,0.09375874021779589,54234.45756916382,0.0422626666959805,41.76359899549773,-88.1447453538617,54.333333333333336,0.3537457258315201,0.35374572583152003,0.12062590630189039,0.01455060927115244
60654,chicago,2248,62255,9038810,10715.0,6310.0,0.5888940737284181,36661,16578.454,12611.384,58.88844269536584,76.97062766751948,Chicago,266299.15669424145,24.17642687841143,584.4996166071746,0.31777953583505325,0.3476947136194811,0.9696924566169136,0.19489124985340003,0.09375874021779589,145190.10521243274,0.1280916029716178,41.89208261819675,-87.63668079324178,48.083333333333336,0.5888844269536585,0.5888844269536584,0.1067502268959981,0.011395610942347076
60661,chicago,1104,39496,5485638,5126.0,3033.0,0.591689426453375,23369,10538.621,8038.936,59.1680170143812,77.17489762412484,Chicago,266827.5521571805,60.59025750175528,3671.179304129012,0.20200449326929695,0.22058141807925383,0.8094980879863024,0.15192484206348497,0.09375874021779589,138890.9763013976,0.1221475242045939,41.882996757346476,-87.64411432307561,48.016666666666666,0.5916801701438122,0.591680170143812,0.1066022196490019,0.011364033234094049
75024,dallas,2551,94378,10883933,12321.0,6570.0,0.533235938641344,50325,24140.015,17311.8,53.32280828159105,72.71888430622127,Dallas,255780.10765220708,39.98659126552111,1598.9274810358495,0.46272394847668796,0.5271077103521461,0.9170450659853576,0.18901796755126457,0.09375874021779589,115322.77649452204,0.0999077450180454,33.077110823926766,-96.80829585702088,27.566666666666666,0.5332280828159105,0.5332280828159105,0.0612009966329223,0.0037455619888629665
75034,dallas,3142,58146,4343309,15221.0,6008.0,0.394717824058866,22951,13350.369,7895.144,39.47133078801637,60.34247038408665,Dallas,229600.81518935095,47.26414848912536,2233.899732402091,0.2559017192992518,0.32474517579379486,0.8840908921795105,0.1305118101467774,0.09375874021779589,74696.60853713067,0.0615714693596716,33.12082523357211,-96.83778639654959,27.816666666666666,0.39471330788016384,0.3947133078801637,0.06175602380915799,0.003813806476717289
75038,dallas,1144,41349,3619117,5253.0,2927.0,0.5572054064344184,23039,10763.466,7925.416,55.71839705917918,74.59332201680827,Dallas,260307.77044184867,56.21720080979486,3160.3736668888,0.20631445340324397,0.23093077159373343,0.8360081877810592,0.09449827979451776,0.09375874021779589,87526.10704007352,0.0736778337030511,32.87234353214108,-96.97946581295366,14.55,0.5571839705917919,0.5571839705917918,0.032302581656917274,0.0010434567817018084
75039,dallas,1079,50341,5526539,4966.0,2694.0,0.5424889246878776,27309,12964.256,9394.296,54.24802844599829,73.4510622111051,Dallas,257528.77376293676,51.81904089719896,2685.2129995055784,0.24850048005800257,0.2811527828199615,0.8606683633792169,0.1090628353358836,0.09375874021779589,109782.06630778091,0.0946793367348709,32.885975495334534,-96.94049495507356,16.283333333333335,0.542480284459983,0.5424802844599829,0.036150770078818076,0.0013068781772915682
75201,dallas,2505,74119,10402360,12040.0,7923.0,0.6580564784053156,48774,20706.731,16778.256,65.80498927400532,81.78597351079043,Dallas,279371.42972787004,25.679490883613823,659.4362520416055,0.3969127577963612,0.4139573850149404,0.9658033498044218,0.17066910804898486,0.09375874021779589,140346.7397023705,0.1235212335608788,32.788309407033616,-96.79957303203403,24.433333333333334,0.6580498927400532,0.6580498927400532,0.054244656024101626,0.002942482707173105
76102,dallas,1424,34323,3311661,6531.0,4041.0,0.6187413872301332,21237,9333.858,7305.528,61.87396206625295,79.10886189115406,Dallas,271941.7883052181,31.21332757138472,974.2718180785656,0.17891089322991705,0.19168924013516156,0.949463823248544,0.11222177233048944,0.09375874021779589,96485.18486146316,0.0821319334686464,32.75799392774751,-97.32859999052495,26.183333333333334,0.6187396206625296,0.6187396206625295,0.05812984625775147,0.0033790790259498227
75001,dallas,1648,40095,3581785,7672.0,3593.0,0.4683263816475495,18777,9763.578,6459.288,46.83127572016461,67.26904239148791,Dallas,243511.11111111112,36.617174148124256,1340.8174425940597,0.18714801688736862,0.2239269457398978,0.930440616813828,0.10893948428918918,0.09375874021779589,89332.46040653448,0.0753823720357264,32.96013572891645,-96.83808288129232,25.383333333333333,0.4683127572016462,0.4683127572016461,0.056353759293797254,0.00317574618654324
75019,dallas,1615,50081,4172666,7502.0,2946.0,0.3926952812583311,19666,11479.429,6765.104,39.26838521595016,60.13883367481117,Dallas,229217.2480581458,55.50960063745726,3081.315762929996,0.2200384498780648,0.2797006339188472,0.8401111826791493,0.1013514173149037,0.09375874021779589,83318.34428226274,0.0697072413213711,32.96183764033402,-96.98397424385075,18.233333333333334,0.39268385215950175,0.39268385215950163,0.04047998205345647,0.001638628947048158
75254,dallas,1204,32060,3338385,5595.0,2986.0,0.5336907953529938,17110,8203.09,5885.84,53.3686837180287,72.75543676345522,Dallas,255866.81222707423,18.96173068196165,359.5472304552459,0.15723567251901407,0.17904995950738642,0.9813671715597164,0.10199280649549532,0.09375874021779589,104129.2888334373,0.0893451778321861,32.945720272192155,-96.80128227964941,26.0,0.533686837180287,0.533686837180287,0.057722826328511966,0.003331924679351554
77002,houston,2700,85853,13985573,13003.0,7155.0,0.5502576328539568,47241,22235.764,16250.904,55.02545047930766,74.05822320462777,Houston,258998.10140589147,26.15107688820077,683.8788224125884,0.4262221543739563,0.4794939819598425,0.964534814509322,0.19624342647006007,0.09375874021779589,162901.38958452237,0.144804591522849,29.75633250973055,-95.36543882203728,33.5,0.5502545047930767,0.5502545047930766,0.07437364161558273,0.005531438567163139
77024,houston,2640,54103,4239134,12677.0,5321.0,0.4197365307249349,22709,12677.966,7811.896,41.97364286638449,62.79523593197575,Houston,234330.1850174667,29.50095881054616,870.306570741541,0.24301270631721367,0.3021642603814683,0.9548594745122652,0.14751245978978006,0.09375874021779589,78353.03033103525,0.0650217970883765,29.770707148381778,-95.50868455120286,39.53333333333333,0.41973642866384503,0.41973642866384486,0.08776829746873742,0.007703274040560779
77027,houston,1983,38173,3548107,9368.0,4623.0,0.4934884713919726,18837,9477.008,6479.928,49.34639666780185,69.44808734535228,Houston,248264.6897021455,29.83437342114893,890.0898374325576,0.1816548759432285,0.2131922142478148,0.9538327505765648,0.13030330747033508,0.09375874021779589,92948.07848479292,0.0787941959485525,29.73918780305335,-95.44608337948878,40.53333333333333,0.49346396667801856,0.4934639666780185,0.08998840617368019,0.008097913245679243
77030,houston,657,93086,8922857,2945.0,575.0,0.1952461799660441,18174,17863.216,6251.856,19.523881142169607,36.14620092398439,Houston,191900.13535870056,8.836128129356853,78.07716031841143,0.342406603377627,0.5198916473512245,0.9959750754365791,0.15337904690436022,0.09375874021779589,95856.0578389876,0.0815382671651188,29.706023391824306,-95.40248455438865,38.733333333333334,0.1952388114216962,0.19523881142169608,0.08599221050478321,0.007394660267498948
77036,houston,2674,34677,1386083,12841.0,3618.0,0.2817537574955222,9770,7221.465,3360.88,28.17429420076708,47.7880805808079,Houston,208249.41603944977,32.81345969890925,1076.7231374119417,0.13841931184172207,0.1936663967159094,0.9441467427356772,0.1086719541978865,0.09375874021779589,39971.24895463852,0.02880340325295,29.701227571625388,-95.53653366444857,47.583333333333336,0.28174294200767086,0.2817429420076708,0.10564017254352671,0.011159846055026096
77040,houston,1549,39133,2679234,7150.0,2175.0,0.3041958041958042,11904,8315.471,4094.976,30.41933917665397,50.49722752477047,Houston,212492.551043876,45.89889120543887,2106.708213888714,0.1593898570897766,0.2185539948057751,0.8906919545073537,0.1072987405668343,0.09375874021779589,68464.82508368896,0.0556909401262721,29.87535975616776,-95.52860488287426,36.65,0.30419339176653987,0.3041933917665397,0.08136698403615245,0.006620586091139487
77041,houston,1919,54927,3976485,9007.0,1512.0,0.1678694348839791,9220,10256.265,3171.68,16.78591585194895,32.004205076836875,Houston,186725.3809601835,61.108540830318056,3734.253762410649,0.19659212873559267,0.30676645536038427,0.8062246116155628,0.10805104504282159,0.09375874021779589,72395.81626522476,0.0594003611502793,29.862025174970434,-95.58183292741468,37.38333333333333,0.1678591585194896,0.1678591585194895,0.08299506375311047,0.006888180607382871
77042,houston,1743,38196,3836659,8142.0,3973.0,0.487963645295996,18638,9442.962,6411.472,48.79568541208504,68.97853441894894,Houston,247223.84542884072,48.43893882578693,2346.330794568328,0.18100226235288686,0.2133206735736826,0.8782558769393483,0.13134142379326416,0.09375874021779589,100446.61744685308,0.0858700800680217,29.741274454790624,-95.56019836693278,41.733333333333334,0.4879568541208505,0.48795685412085044,0.09265253661961151,0.008584492542048452
77056,houston,2717,57306,6698795,13103.0,6610.0,0.5044646264214302,28908,14346.042,9944.352,50.44497958328971,70.37245696400626,Houston,250341.01141241755,29.710449272982835,882.7107960024863,0.27498736023610787,0.3200536178055796,0.9542157125300738,0.16304478722213187,0.09375874021779589,116895.17677032072,0.1013915170164664,29.748462236602954,-95.46805415106103,39.8,0.5044497958328972,0.5044497958328971,0.08836032645672215,0.007807547291538512
77057,houston,2110,28212,1965666,9992.0,4132.0,0.4135308246597278,11666,6577.734,4013.104,41.35119807174252,62.19497334348819,Houston,233153.76435559336,30.9389658111194,957.2196054616152,0.12607990048284895,0.15755815577089557,0.950348809288712,0.10592684353800097,0.09375874021779589,69674.81922586134,0.0568327329979993,29.74519102497769,-95.48886324525849,42.85,0.4135119807174253,0.41351198071742523,0.09513165800679761,0.009050032355122301
77058,houston,982,19922,1591651,4454.0,2092.0,0.469690166142793,9357,4856.383,3218.808,46.968175885955226,67.38996234335453,Houston,243769.85242445537,42.34187670268648,1792.8345227055038,0.09308404028346806,0.111256946577676,0.9069815611005216,0.10332751347539812,0.09375874021779589,79894.13713482583,0.066476039470062,29.56298632734202,-95.09296088600891,58.03333333333333,0.4696817588595523,0.46968175885955227,0.12884030851017864,0.01659982509699801
77077,houston,1472,23550,1828766,6879.0,2658.0,0.3863933711295246,9099,5369.961,3130.056,38.63694267515923,59.50058853203296,Houston,228023.82165605095,48.6012922572355,2362.0856090732195,0.10292860300744339,0.13152000893630092,0.8774382240508071,0.09775878812921127,0.09375874021779589,77654.60721868365,0.0643627405662509,29.753751006529004,-95.64189919112528,47.68333333333333,0.3863694267515924,0.3863694267515923,0.10586218341402097,0.011206801877183816
77079,houston,1721,35231,4602654,8060.0,3790.0,0.4702233250620347,16566,8591.779,5698.704,47.0210893815106,67.4366265985101,Houston,243869.85893105503,35.03755650596219,1227.6303659084936,0.16468629003109453,0.196760590912899,0.936314868152601,0.1237266764679554,0.09375874021779589,130642.16173256507,0.1143636537323103,29.77630193354392,-95.60365939802548,41.53333333333333,0.47021089381510606,0.470210893815106,0.09220851487862296,0.00850241021612123
75063,dallas,1860,64554,5287281,8772.0,4169.0,0.4752621979024168,30680,15804.39,10553.92,47.5261021780215,67.8799678869215,Dallas,244824.33311646065,4.640900472045372,21.537957191430955,0.30294182549627074,0.3605350610181798,0.998909381184085,0.09652442810445634,0.09375874021779589,81904.77739566875,0.0683733500746541,32.90797657670741,-96.99613618024522,9.616666666666667,0.4752610217802152,0.475261021780215,0.021350045379199618,0.00045582443769388295
75074,dallas,2045,30001,1801730,9556.0,2991.0,0.3129970699037254,9390,6424.865,3230.16,31.298956701443288,51.52748053902778,Dallas,214155.0281657278,30.80928895819212,949.2122861093789,0.12314961830749994,0.16755005724817784,0.9507643779896824,0.09384448932206328,0.09375874021779589,60055.66481117296,0.0477557618293497,33.03297509641816,-96.6730503395541,36.9,0.31298956701443287,0.31298956701443287,0.08192201121238814,0.006711215921082648
75080,dallas,1952,36820,2765050,9269.0,3668.0,0.3957276944654224,14570,8460.83,5012.08,39.570885388375885,60.44210027260875,Dallas,229788.97338403043,14.631957117123276,214.0941690773345,0.1621761832038125,0.20563545477393952,0.9889159824800784,0.11015674827802856,0.09375874021779589,75096.41499185226,0.0619487407398884,32.97382130888198,-96.7416059703544,34.05,0.395708853883759,0.39570885388375887,0.07559470140330124,0.005714558880254275
75081,dallas,1754,33470,2178886,8114.0,2730.0,0.3364555089967956,11261,7316.179,3873.784,33.64505527337914,54.19376572662148,Dallas,218589.1544666866,53.42505724032802,2854.2367411323257,0.14023484504960598,0.1869250747018906,0.8518962670444595,0.09754837102701985,0.09375874021779589,65099.67134747535,0.0525154631430727,32.94969299865629,-96.70899222839589,32.916666666666664,0.3364505527337916,0.33645055273379143,0.0730785782043661,0.005340478592371652
75082,dallas,725,42167,4215427,3226.0,1432.0,0.4438933663980161,18717,10073.398,6438.648,44.38779140085849,65.06413598915424,Dallas,238892.92574762256,56.2587624322244,3165.048350405464,0.19308682739549402,0.2354994554441621,0.8357655782295962,0.12069544091726012,0.09375874021779589,99969.81051533188,0.0854201483397379,32.9921244749041,-96.66527883586551,32.1,0.44387791400858506,0.4438779140085849,0.07126548942866286,0.005078769983506857
75093,dallas,2648,51297,3765878,12839.0,4786.0,0.3727704649894852,19122,11565.093,6577.968,37.27703374466343,58.10164988996392,Dallas,225453.5937774139,26.276657150708004,690.4627110158541,0.2216805074062039,0.2864922226255969,0.9641931198779684,0.12257772692727388,0.09375874021779589,73413.22104606507,0.0603604199521665,33.03521818233605,-96.80946889809631,29.683333333333334,0.3727703374466344,0.3727703374466343,0.06590022672505116,0.004342839882413148
75701,dallas,1321,29031,1478684,6132.0,1776.0,0.2896281800391389,8408,6088.917,2892.352,28.96214391512521,48.752122592669295,Dallas,209738.45199958666,46.92933367608381,2202.3623592812137,0.11670997105237209,0.16213242480940546,0.8857276378372445,0.14754510600660894,0.09375874021779589,50934.65605731804,0.0391488583616893,32.32293891980356,-95.29678520027265,127.58333333333333,0.28962143915125227,0.2896214391512521,0.28324886893894813,0.08022992175519342
75702,dallas,831,12344,508195,3596.0,1210.0,0.3364849833147942,4153,2698.237,1428.632,33.643875567077124,54.192453955708,Dallas,218586.92482177576,44.24521780209091,1957.6392983544629,0.051715438699100315,0.06893239129827697,0.898428423212868,0.09524538971450895,0.09375874021779589,41169.39403758911,0.0299340149371948,32.36405209373715,-95.3121203698754,122.23333333333333,0.3364387556707713,0.33643875567077125,0.2713712873675043,0.0736423756074966
75703,dallas,1666,21847,884832,7803.0,2534.0,0.3247468922209406,7094,4727.051,2440.336,32.471277520941086,52.87434649743923,Dallas,216370.71451457866,50.43990094337703,2544.1836071776875,0.09060492905553935,0.12200843363400263,0.867987592048669,0.12966999638867757,0.09375874021779589,40501.30452693734,0.0293035822645471,32.23824510893632,-95.31948593161778,124.21666666666667,0.324712775209411,0.3247127752094109,0.2757745029656408,0.07605157648594624
77477,houston,1557,29035,1597190,7134.0,1712.0,0.239977572189515,6967,5817.188,2396.648,23.995178233166868,42.41778504518452,Houston,200350.8868606854,54.44020335771635,2963.7357416295104,0.11150131105443002,0.16215476556173028,0.8462134217135232,0.09607106344376355,0.09375874021779589,55009.12691579128,0.0429936718364985,29.626213761899134,-95.56716914079436,50.8,0.23995178233166886,0.2399517823316687,0.1127815222110926,0.012719671752251173
77478,houston,2104,37500,2519674,9928.0,3643.0,0.366941982272361,13760,8413.14,4733.44,36.693333333333335,57.49074847797541,Houston,224350.39999999997,48.860728820643246,2387.3708208844373,0.16126203346159926,0.2094333826691614,0.8761259568407808,0.1268709152430998,0.09375874021779589,67191.30666666667,0.0544892035228547,29.61895460910922,-95.60771578896615,50.45,0.3669333333333332,0.36693333333333333,0.11200448416436265,0.012545004472924963
77479,houston,2773,27701,1534098,13413.0,4597.0,0.3427272049504212,9493,6087.832,3265.592,34.26952095592217,54.88416270906463,Houston,219769.3946066929,55.32964279201687,3061.369371492184,0.11668917313938611,0.15470412466139796,0.841146372561584,0.10902615593528246,0.09375874021779589,55380.599978340135,0.0433442068350362,29.565012780253205,-95.6346058730444,55.516666666666666,0.3426952095592217,0.34269520955922167,0.12325303493607266,0.015191310620952749
77494,houston,2844,31564,1474814,13660.0,4807.0,0.3519033674963396,11107,6991.643,3820.808,35.18882270941579,55.88628522139161,Houston,221506.87492079585,54.19655724947536,2937.2668176956604,0.13401394966820715,0.17627970621910694,0.8475871219309628,0.11875117696709321,0.09375874021779589,46724.55962488912,0.0351760638428657,29.745667090042552,-95.82300061977466,56.166666666666664,0.351888227094158,0.3518882270941579,0.12469610559428546,0.015549118750381188
75503,dallas,1004,16451,686673,4538.0,1428.0,0.3146760687527545,5176,3528.169,1780.544,31.46313294024679,51.71788686355397,Dallas,214465.32125706645,50.17691881899457,2517.723182167972,0.06762405945511844,0.09187075874780083,0.8693608511838053,0.1264253499178846,0.09375874021779589,41740.50209713695,0.0304729325142724,33.51343914277675,-94.13022272820835,176.81666666666666,0.3146313294024681,0.3146313294024679,0.3925522208456304,0.15409724609083658
75601,dallas,837,11911,613245,3662.0,1281.0,0.349808847624249,4166,2633.579,1433.104,34.97607253799009,55.65585815981831,Dallas,221104.77709680126,32.37670384082264,1048.2509515963395,0.05047603643380314,0.06651400485911363,0.9456244094494288,0.10234595718174407,0.09375874021779589,51485.60154479053,0.0396687498292438,32.50859375302652,-94.72418752017303,148.7,0.34976072537990094,0.34976072537990094,0.33013016442498955,0.10898592546327063
77380,houston,2411,47291,4227391,11495.0,4915.0,0.4275772074815137,20220,11151.685,6955.68,42.75654987206868,63.541231767922326,Houston,235809.8792582098,46.17898021142461,2132.4982133671456,0.21375606168112768,0.26411795917227515,0.8893534895217795,0.12986352013989752,0.09375874021779589,89391.02577657482,0.0754376363710744,30.13648780097962,-95.46864584219192,34.03333333333333,0.42756549872068694,0.42756549872068683,0.0755576995915522,0.0057089659675672476
77845,houston,1430,19604,1004831,6569.0,2124.0,0.3233368853706804,6338,4236.502,2180.272,32.33013670679453,52.71374934651395,Houston,216103.9583758417,55.80245688140296,3113.9141940008367,0.08120179963861852,0.10948085676785166,0.8384193695944121,0.10402129235103155,0.09375874021779589,51256.42725974291,0.0394524929434206,30.562113891254008,-96.2760882135566,83.4,0.3233013670679456,0.3233013670679453,0.18515706599222687,0.03428313908684986
90036,los_angeles,2495,28156,2071615,11967.0,6428.0,0.5371438121500793,15123,7222.427,5202.312,53.71146469668987,73.02773178807948,Los Angeles,256514.66827674385,18.14356605835687,329.1889893139595,0.1384377520189502,0.1572453852383479,0.98294272191307,0.11680184458576694,0.09375874021779589,73576.32476204007,0.0605143303338466,34.07017849437289,-118.34975835507473,43.36666666666667,0.5371146469668987,0.5371146469668987,0.09627871417101803,0.00926959080242459
90045,los_angeles,2251,65509,4470187,10708.0,4250.0,0.3968995143817706,26000,15067.895,8944.0,39.6892030102734,60.56028243718534,Los Angeles,230012.5936894167,43.77938289749361,1916.6343668853565,0.2888242596671383,0.36586891563573404,0.9005565219378473,0.10784052631534338,0.09375874021779589,68237.75359110962,0.0554766675091055,33.95301029491566,-118.40029769122198,14.583333333333334,0.396892030102734,0.39689203010273405,0.032376585280415364,0.0010482432744200088
90048,los_angeles,2498,34695,3092914,12058.0,5200.0,0.4312489633438381,14962,8205.543,5146.928,43.124369505692464,63.8882958281737,Los Angeles,236505.05836575874,36.19934725040211,1310.392741355195,0.15728269305408746,0.19376693010137117,0.9320196163535074,0.12221883512926673,0.09375874021779589,89145.81351779796,0.0752062454912567,34.07287715915731,-118.37265486114072,44.43333333333333,0.43124369505692467,0.4312436950569246,0.09864683012295698,0.009731197093307532
90064,los_angeles,2435,29287,3613746,11668.0,6525.0,0.5592218032224888,16377,7634.738,5633.688,55.91900843377607,74.74717837372611,Los Angeles,260686.9259398368,10.51449426514124,110.55458965168802,0.14634116980803966,0.16356223295819486,0.994289542173176,0.10761731817328783,0.09375874021779589,123390.78772151466,0.1075210031214736,34.035820377515456,-118.42649926479282,32.25,0.559190084337761,0.5591900843377607,0.07159850573440427,0.0051263460233995205
90067,los_angeles,3021,31635,7267291,14677.0,11492.0,0.7829937998228521,24770,9584.955,8520.88,78.29935198356252,89.38319973193803,Los Angeles,302985.7752489331,12.679731646836991,160.77559463579954,0.18372406701520774,0.17667625457287275,0.9916831420928736,0.1351397665184386,0.09375874021779589,229723.1231231232,0.2078599207774542,34.05643734140253,-118.41369041208144,37.1,0.782993519835625,0.7829935198356252,0.08236603295337669,0.0067841633844767345
90069,los_angeles,2742,18721,1868176,13294.0,7934.0,0.5968105912441704,11172,5013.263,3843.168,59.67629934298382,77.54409971145552,Los Angeles,267788.20575823943,17.017996429341945,289.6122024690952,0.09609120764682329,0.10454913569214443,0.9849967019248838,0.10170099993851481,0.09375874021779589,99790.39581218953,0.0852508463390164,34.09395380319442,-118.38153056612224,48.75,0.5967629934298383,0.5967629934298382,0.10823029936595993,0.011713797700845307
90071,los_angeles,1140,39205,7631633,5349.0,4113.0,0.7689287717330342,30145,11774.18,10369.88,76.89070271649024,88.58918113310523,Los Angeles,300323.4281341666,57.48102765151739,3304.0685398745063,0.22568840900297757,0.2189561283476221,0.8285506243848774,0.1530709216819797,0.09375874021779589,194659.6862645071,0.174772833106481,34.05237931675913,-118.25520908626986,38.4,0.7689070271649026,0.7689070271649023,0.08525217426980228,0.007267933217728738
90210,los_angeles,2533,30580,2647199,12193.0,6338.0,0.51980644632166,15895,7744.055,5467.88,51.97841726618705,71.63597733711048,Los Angeles,253239.2086330935,17.804029303343704,316.9834594343213,0.14843662183927311,0.17078388114719764,0.983576171882231,0.1279934875422509,0.09375874021779589,86566.3505559189,0.0727721738539595,34.10251109811895,-118.41507460054085,50.15,0.5197841726618705,0.5197841726618705,0.1113384515528798,0.012396250794192962
90232,los_angeles,1330,28114,3418803,6154.0,3143.0,0.510724731881703,14358,7071.332,4939.152,51.0706409617984,70.89170087604215,Los Angeles,251523.51141779896,40.093645175937006,1607.5003834939369,0.13554147491054788,0.15701080733893713,0.916600144310408,0.09809208318985307,0.09375874021779589,121605.001067084,0.1058358722589444,34.0186472404149,-118.39157661982985,29.416666666666668,0.510706409617984,0.510706409617984,0.06530819773706642,0.0042651606916637675
90245,los_angeles,2247,75713,9332707,10598.0,6266.0,0.5912436308737498,44764,20195.911,15398.816,59.12326813096826,77.14225925971516,Los Angeles,266742.97676753,20.50948976362548,420.6391703642584,0.3871210620253954,0.42286017481638694,0.9781965851261106,0.16415966545948388,0.09375874021779589,123264.26109122609,0.1074016081595379,33.917089218097416,-118.40152699094313,23.833333333333332,0.5912326813096828,0.5912326813096827,0.052912590801135966,0.0027997422652884583
90401,los_angeles,1907,23868,2930194,9067.0,5104.0,0.562920480864674,13435,6238.755,4621.64,56.28875481816659,75.02951876436047,Los Angeles,261385.74660633484,42.75910553209639,1828.3411059049563,0.11958215325144411,0.13329609874612527,0.905138818978344,0.10195509698399596,0.09375874021779589,122766.63314898607,0.1069320289959547,34.01609897523384,-118.49245394098502,37.1,0.5628875481816659,0.5628875481816659,0.08236603295337669,0.0067841633844767345
90404,los_angeles,1615,28383,4537490,7602.0,3717.0,0.4889502762430939,13877,7022.118,4773.688,48.8919423598633,69.06090702915603,Los Angeles,247405.77106014165,21.48767510502306,461.7201814190278,0.1345981122472373,0.15851322293278225,0.9760645379767968,0.103685702609606,0.09375874021779589,159866.46936546525,0.1419407344580879,34.02664954925723,-118.47383455715905,34.7,0.4889194235986331,0.488919423598633,0.07703777206151405,0.0059348183242017944
